gene_id	gene_name	control_rep1	control_rep2	control_rep3	treatment_rep1	treatment_rep2	treatment_rep3
ENSG00000157551	KCNJ15	12421.3012411674	12901.1638440705	10151.2147825696	12832.7481167628	10641.8980977791	9803.749639853
ENSG00000157554	ERG	15563.1807681881	18966.4452953249	14215.4699602108	18980.5922780773	16899.2121024259	15951.3362333942
ENSG00000157557	ETS2	4585.82568911352	4131.92316833144	3852.43650454717	2794.69462147328	2890.18765222196	2738.99485082601
ENSG00000157578	LCA5L	7840.88198125953	8220.7262422035	7745.05281291144	7027.33413532398	8150.55317851352	7446.63278863789
ENSG00000157601	MX1	9450.29487681707	6698.75467783617	8255.07214905569	8204.24764838367	7459.23715678295	8012.76476556153
ENSG00000157617	C2CD2	8713.29072436705	11555.4766632533	9950.75967493917	9533.52996064295	6713.86011924196	9833.51862825063
ENSG00000159055	MIS18A	556.625594321041	877.980442834379	668.934743907018	464.532076618836	516.675076435844	985.041681607435
ENSG00000159079	CFAP298	3891.75298714575	2590.15151358038	3448.79716982333	3999.04599302788	2325.93023231993	3008.52676094589
ENSG00000159082	SYNJ1	11806.017095446	14466.2580545255	9220.40961150982	12631.9509759495	13351.0020459946	14788.7615009079
ENSG00000159086	PAXBP1	6297.14866964374	6151.7550134751	7405.04027344407	5448.98392062409	5621.41716710388	7032.36935193432
ENSG00000159110	IFNAR2	5263.76915790175	4978.87952153947	6591.47183021825	4662.01468521613	4851.61047736397	5113.10109710807
ENSG00000159128	IFNGR2	2823.68282142112	2074.55586992711	2190.51986972837	2641.95313881722	3053.17922564407	2642.17169842047
ENSG00000159131	GART	7642.54658247462	8250.17125028204	9158.56220698814	8871.47663340835	7547.43655394915	9358.07252197368
ENSG00000159140	SON	16972.543180956	21163.3107556389	17234.498440524	20385.056363838	17055.0623503559	15729.22303721
ENSG00000159147	DONSON	5982.6574236578	5241.96006143575	5284.51188917412	6005.47255707461	6072.62136287524	5465.29092398353
ENSG00000159197	KCNE2	376.404814879878	373.997243513001	281.141865688019	385.626056005244	362.708481560029	248.757919374543
ENSG00000159200	RCAN1	9725.01690344966	10545.3082446525	11536.4090157793	10411.5349093779	9460.25549602953	8528.36350536935
ENSG00000159212	CLIC6	1831.45551801825	2730.75658286841	1827.24280456537	4109.05200227357	2649.73231197474	3178.37149261801
ENSG00000159216	RUNX1	11120.5462272873	9845.22563591299	10302.4172048837	13590.572837473	14508.9654946196	11838.1842556618
ENSG00000159228	CBR1	1714.24938174777	2801.85409878759	1870.08773401653	1682.36237681907	1612.79566598361	1737.96332730451
ENSG00000159231	CBR3	278.817040615905	520.433893103819	348.694567995405	429.49885431783	403.968396396536	519.227037566226
ENSG00000159256	MORC3	4383.03681185743	4112.24662372015	5804.82983414906	5320.86539919192	5902.63220963985	5984.01129437375
ENSG00000159259	CHAF1B	1836.71274821634	2531.35521801866	1794.94723271312	1727.37382821819	1848.6473610762	2531.09742672936
ENSG00000159261	CLDN14	2898.99918179328	2254.65719730205	2299.3525964721	3025.04600689207	3750.48105606164	2181.96149346488
ENSG00000159263	SIM2	3443.76377190017	4249.8922407259	4592.52187939816	4453.34545126141	3790.53283677934	4516.57575982657
ENSG00000159267	HLCS	7887.97014035446	8100.51795387609	7826.88875370073	6730.03187192054	5858.75649505635	5996.66913395962
ENSG00000160179	ABCG1	10337.9545286986	10008.0116296989	9587.6251660408	10602.9740591432	11152.2603576164	9486.80176043859
ENSG00000160180	TFF3	813.496036182655	905.060437821616	562.087209315102	814.02021842027	797.663834047556	1013.32193108068
ENSG00000160181	TFF2	786.976726326333	907.848186861072	611.315544917249	786.57284447949	569.174256996839	684.981967103551
ENSG00000160182	TFF1	197.175958594076	146.418793237827	327.843518011128	201.96254384647	126.662557561821	130.32064698488
ENSG00000160183	TMPRSS3	7634.63406510366	6488.07829842199	6183.40499903446	5633.56669961534	5643.63407612751	6845.33251251537
ENSG00000160185	UBASH3A	4414.28959332684	5136.91378170038	5206.15667850837	6022.89274093082	4184.23938285543	5298.6933706209
ENSG00000160188	RSPH1	1906.73942738744	1804.75044916081	1403.81395138678	1432.94421603703	1778.26229387794	922.814301712979
ENSG00000160190	SLC37A1	3992.50084183805	4020.53025024585	3642.27121674164	3533.42733398661	4063.64712575789	4656.50556925319
ENSG00000160191	PDE9A	17781.9724530168	15264.0458178219	16442.4507032121	13812.9731431328	16047.2085707304	17254.2452570508
ENSG00000160193	WDR4	3584.87365774407	3397.23382985172	3590.17428775755	4056.78712699425	2734.59427676156	3218.6402434745
ENSG00000160194	NDUFV3	3681.87630937675	3155.40268094302	3165.47289592954	1859.0171698059	2995.77269393586	1938.7206229481
ENSG00000160199	PKNOX1	5842.30565898397	5589.4122614564	5730.39279330527	6016.79326562227	5768.54928914083	5808.81437998521
ENSG00000160200	CBS	8313.47669966278	7356.10915465744	7189.57564188659	8389.78737343001	8415.92159376336	9817.19704947461
ENSG00000160201	U2AF1	6904.88322122635	7028.38102358506	6865.51950764174	8186.52404749111	6845.46615448998	7776.70553544609
ENSG00000160202	CRYAA	1532.29276649629	1811.82276167647	1521.94277755749	2199.46832151693	1588.64651027725	1312.31835604434
ENSG00000160207	HSF2BP	876.195774285541	1289.31514314577	690.410588474942	773.464756282037	736.018890031638	874.054930601015
ENSG00000160208	RRP1B	4040.74168998067	4306.41524764127	5759.29213175794	2663.55278535127	3199.62114861287	2576.83515837057
ENSG00000160209	PDXK	15143.8363806896	14083.6652183761	11996.5134863744	14600.7944653719	13317.1550240635	12614.9304643385
ENSG00000160213	CSTB	4265.32646369071	2789.16878954044	2715.83288481437	3124.40322359577	3387.53872024863	3895.50872141007
ENSG00000160214	RRP1	2846.7017431523	3133.88018258056	5179.59948694016	4035.36667954893	3280.74717675645	4896.15729780341
ENSG00000160216	AGPAT3	10990.8020618337	10783.2398640315	10915.5380999532	12488.9729477726	11750.6594437599	11910.1978637712
ENSG00000160218	TRAPPC10	8330.92528345563	8820.03487459312	9387.50462170899	9265.94765145705	8298.45535435629	9460.28176304114
ENSG00000160221	GATD3A	4628.97561763261	4429.7680017419	5737.04932205319	6594.01291942053	5355.3190579182	5763.053046176
ENSG00000160223	ICOSLG	9528.34868218075	5645.1756466121	5988.00135150529	6337.58161434724	6091.78365874006	7125.44325020515
ENSG00000160224	AIRE	5897.83490803938	2219.53522413369	2723.58407778421	3649.34737725255	4034.54577868505	3855.9280816109
ENSG00000160226	CFAP410	3872.073258529	3706.7882958701	4212.81459986296	4477.67333620675	4338.7790356762	4602.34213341204
ENSG00000160233	LRRC3	1051.50985133733	1742.43868720384	1398.73331947071	2155.80638058906	1351.02830084136	2606.82926458417
ENSG00000160255	ITGB2	9658.84633602098	10205.4974763422	12846.1855208503	13480.4866708178	11177.1767919804	11631.6012859921
ENSG00000160256	FAM207A	1035.65818141685	768.021302013884	1259.39376635765	1750.18155410474	1410.2903224967	1143.60026547299
ENSG00000160282	FTCD	4996.20511758629	5180.11015641979	5604.56375309684	4789.3829971748	3954.58723696428	4891.30294667645
ENSG00000160284	SPATC1L	1038.16713567072	935.457363091997	937.839855400057	1462.37310547455	1196.57161632145	945.023734614021
ENSG00000160285	LSS	6608.02891078785	8517.34983370642	10968.9539709122	7558.60392208171	7069.5077999289	9480.35671186628
ENSG00000160294	MCM3AP	10174.140577288	6789.51349547905	13443.4963247476	9642.30378285615	9514.50766358856	6619.26683482799
ENSG00000160298	C21orf58	6478.9081232274	6149.47765233932	5342.79848956482	7901.74967789043	5749.31364266518	5969.5781988814
ENSG00000160299	PCNT	9331.21788900297	11385.8984716979	8671.56100425652	11736.8561686212	9786.97980048024	10069.5044201777
ENSG00000160305	DIP2A	14168.7509848228	10192.6173394014	11480.0641356079	14485.2552038523	13945.482607425	14953.1193929117
ENSG00000160307	S100B	695.740488873699	847.024314172981	1162.78523004679	715.680357624656	829.644684115339	830.67377214862
ENSG00000160310	PRMT2	8799.07297582496	9538.08838859185	8532.10970051218	9193.43313076385	7706.44993444302	7323.56948616639
ENSG00000166265	CYYR1	1070.55175423452	1830.55930850859	2066.66628234422	1318.18063124615	906.437002250849	801.859695987749
ENSG00000166351	POTED	913.632499502609	1534.01029533728	1087.22841087172	932.375956824477	1102.20847704069	1016.96951888208
ENSG00000166979	EVA1C	5986.64896077706	5717.83490297881	5237.41803445585	6548.86030145469	6338.95514823723	5712.75724492438
ENSG00000170262	MRAP	1186.89959305517	876.980762409269	914.438182568744	1005.59917191869	860.289790497463	907.729686594279
ENSG00000171189	GRIK1	8519.0606062345	9832.58705536752	7218.56037697567	7510.06300792461	7324.9283540774	7443.46201789956
ENSG00000171587	DSCAM	5058.62744616135	4588.3076472699	6231.82729974727	6169.66668026838	5643.40962493235	4015.91129296563
ENSG00000173276	ZBTB21	10719.4718678737	9765.44920329214	7607.47387350906	9957.96811575857	8664.02512326354	8645.55753747502
ENSG00000173638	SLC19A1	5910.49413064484	6849.69744931186	6946.40818408979	5156.1665982245	8249.77779004807	6935.21375229421
ENSG00000175894	TSPEAR	5102.68796023835	3188.4006634973	3973.1392329269	4252.66427242589	3890.91654692106	3304.30484737349
ENSG00000177398	UMODL1	10605.9427363782	11861.4421601359	11718.7916332558	8061.34822032737	9737.93941895254	10435.0388373453
ENSG00000177692	DNAJC28	2344.43829849942	2645.58031466476	2386.33315797182	2812.98753733295	2282.91392813133	2353.37050416501
ENSG00000180509	KCNE1	5239.85622125177	6568.28163409593	6674.1533368697	6983.6379073956	6614.66525402445	4975.95416156998
ENSG00000180530	NRIP1	8511.36405876251	7772.23075204974	8859.9097367271	7679.04823280753	7167.27940394913	8846.23681328837
ENSG00000182093	WRB	9615.0863513583	10243.9481690121	10887.2001733085	9422.53136723286	8906.82721168444	9580.73210634346
ENSG00000182240	BACE2	7199.14348034431	6914.2812687101	5944.07452646051	10356.9213529703	5426.04002033373	8662.25406130323
ENSG00000182362	YBEY	1909.76464479864	2184.5629363074	2473.5462257577	2131.66526320489	1736.6433818586	2019.45028528607
ENSG00000182591	KRTAP11-1	218.077519732742	243.392074857404	244.385741666801	279.522257791855	314.731900046045	216.186401074127
ENSG00000182670	TTC3	32541.0292048604	32143.2348045893	26061.8767151196	20775.1841101102	32662.7907526281	25289.1788212521
ENSG00000182816	KRTAP13-2	517.811346747868	257.242342560908	232.464861280731	397.8567839455	299.379416564128	153.996967058223
ENSG00000182871	COL18A1	6817.37781389117	5400.10292541222	9633.08989003853	8140.9565596816	8420.67914619571	7946.12460286505
ENSG00000183036	PCP4	868.521246973059	793.214584836997	970.949595794613	1157.27613925062	646.449295307028	799.153088225439
ENSG00000183067	IGSF5	1262.30425985407	1556.70362385942	1507.16605602182	773.982315433783	943.998316330326	2086.63548923691
ENSG00000183145	RIPPLY3	1527.55904836254	1336.58718302095	1462.48263231756	2025.06329686328	2474.79798795883	1458.60127285343
ENSG00000183255	PTTG1IP	3574.87024255529	4424.37283476749	3170.19848717989	3324.19173675356	3569.98827982534	3319.0760194042
ENSG00000183421	RIPK4	1770.44379166403	3759.05354779064	3535.39991362666	4844.097775704	3993.72556577818	2576.20358976004
ENSG00000183486	MX2	7108.06282387797	6330.61987072958	6945.66526623165	7721.34245167138	6803.71610070036	7451.23042913182
ENSG00000183527	PSMG1	1786.43058467206	1841.15322661736	1953.54145265212	23182.6657915473	12762.3676758035	22160.7654468006
ENSG00000183570	PCBP3	8254.65261546969	7225.73247787067	7118.58934288434	7166.72454298051	8240.81315885451	7885.73583156829
ENSG00000183640	KRTAP8-1	166.30462413167	165.216124323216	165.90849629909	340.685787804776	239.890957645467	148.091055982581
ENSG00000183778	B3GALT5	8532.69426425548	6855.91816767011	10763.5729542023	8587.53427237773	11266.5790305298	8947.13277106229
ENSG00000183844	FAM3B	2595.38628597254	2597.70766334842	2854.58127335914	2940.71868160206	3506.69911576161	2687.23169525445
ENSG00000184012	TMPRSS2	5432.03136446063	4844.97692896252	5905.10760274856	5194.64936772726	4329.75409717194	3999.12437779247
ENSG00000184032	KRTAP20-2	91.6280566189985	113.749863558184	228.511417838071	175.387364841897	220.709749308682	227.138571043053
ENSG00000184221	OLIG1	1320.63166533565	1676.34488622715	986.007951173798	1241.13640386962	1820.96411735128	1260.76195594117
ENSG00000184351	KRTAP19-1	386.377408690611	153.349584253018	230.481040451266	296.841764492678	222.617247354802	191.521042158521
ENSG00000184724	KRTAP6-1	134.440991417855	118.714627295607	134.119262787175	305.988073561145	129.542260311877	88.8588529700768
ENSG00000184787	UBE2G2	5697.65453580051	4634.83456699203	5995.36338486955	5058.90280288917	6093.67141750989	5766.89708529345
ENSG00000184900	SUMO3	2747.70819741071	3246.52466820118	2429.06138540166	3828.64279586885	2696.96705093493	2646.62673455324
ENSG00000185272	RBM11	3656.72480840095	2868.74369657761	2816.13135846697	3579.87531688864	1966.11606215163	2042.68287189178
ENSG00000185437	SH3BGR	2152.20021759834	2723.37726260355	2662.95939184722	2937.47150735306	2469.17962344299	2587.75810239844
ENSG00000185658	BRWD1	21449.0793870432	17964.3946983854	16169.4326467081	20125.2674948525	14535.353389545	17435.7236075745
ENSG00000185808	PIGP	6798.46741730464	5771.92035646955	4875.9205492736	5826.76834509061	4684.88404460165	6562.43145360404
ENSG00000185917	SETD4	7569.78405068707	8202.67776703978	8100.46282453951	9271.6801213956	8674.61821503734	8189.24992751718
ENSG00000186866	POFUT2	7887.75860784674	8849.13386713184	7874.03347040116	7847.46716148536	8544.68081840731	7046.15366503555
ENSG00000186924	KRTAP22-1	70.6753805454217	175.970926034317	79.5037921767196	81.5553862703288	127.616223748008	79.0950043147075
ENSG00000186925	KRTAP19-6	117.539221001179	88.0097051152754	196.735766150518	201.828297339835	94.9982275550494	58.2899285062095
ENSG00000186930	KRTAP6-2	83.6717267386139	110.748319691312	83.4605320268076	191.636138135172	53.7268733289199	110.680993370983
ENSG00000186965	KRTAP19-2	101.588106923635	134.52016143765	101.34019741941	104.00697221978	87.3244935884253	112.583514596821
ENSG00000186967	KRTAP19-4	73.7095371316371	109.754894599437	54.6457104000054	189.612826223489	106.48687813846	183.821197016733
ENSG00000186970	KRTAP15-1	400.317061462949	397.722330837993	119.214068946369	410.074785030736	153.528932187969	157.953859109967
ENSG00000186971	KRTAP13-4	284.798012131364	141.481928578655	355.65245124932	487.621835098544	229.332730607936	282.331827442843
ENSG00000186977	KRTAP19-5	137.431184119039	108.818198233904	109.283490176274	140.746775762456	78.685608308596	272.514754516378
ENSG00000186980	KRTAP23-1	56.2618584998821	54.9393168837887	36.7423574876456	37.6449578449797	35.3648167347911	62.6036971744168
ENSG00000187005	KRTAP21-1	358.498158928084	213.69660887254	214.586866608488	183.608671224386	172.720767227857	106.622472062509
ENSG00000187026	KRTAP21-2	157.351113123958	103.869462089953	262.282427974824	80.5692155738381	189.997940299874	260.67571322173
ENSG00000187175	KRTAP12-1	104.562255516949	174.122408107691	262.273195930445	179.527193970815	100.753822625579	347.512522761151
ENSG00000187766	KRTAP10-8	523.785727313309	311.65932873299	261.27451986365	214.230959181436	252.361443099045	519.245346912055
ENSG00000188155	KRTAP10-6	553.775685270624	439.736646810447	331.570779261953	380.215360384867	533.210917263849	220.476141251524
ENSG00000188694	KRTAP24-1	591.483804645563	979.540839738817	295.047631020898	1010.01441267117	426.996058855451	390.890844978437
ENSG00000188992	LIPI	1778.27591121359	1679.94461524014	1434.87162535287	1925.15076598431	1120.38611930189	1317.40471584913
ENSG00000189169	KRTAP10-12	359.091737356083	245.474159036719	505.60501883799	386.367872205378	692.616540039699	322.846949202985
ENSG00000197381	ADARB1	25321.4524675753	13813.2439076573	13900.3833969235	14610.1570030401	13565.6563856517	20414.1837173799
ENSG00000197683	KRTAP26-1	284.791454839092	318.593020674421	212.594322338984	291.774188428243	308.973376674527	211.244054881569
ENSG00000198390	KRTAP13-1	335.585441495991	199.85396273051	178.820129408823	459.052017539217	431.798701516622	266.540285134418
ENSG00000198743	SLC5A3	5186.83718646393	3092.07468811393	2069.28812213006	5314.56353014386	2998.55119830592	6856.08619612968
ENSG00000198862	LTN1	9812.09919308701	11136.8426575549	10754.2720224746	12136.1947642504	7187.90170065761	7657.11105162107
ENSG00000205439	KRTAP12-3	122.49832357315	96.94045480555	109.285955187866	149.908667901423	118.030174412735	145.158864823107
ENSG00000205445	KRTAP10-2	696.89062932918	1044.72873240298	448.231116529956	659.62929850023	507.601743066066	474.771358618798
ENSG00000205581	HMGN1	8708.1599568386	7129.72494706074	8022.42554469248	7062.65895906695	7389.68827030664	8791.07114422375
ENSG00000205670	SMIM11A	2753.79168310205	1801.8947198561	2349.3138630921	2564.98223637182	1989.49046191071	1684.56349358274
ENSG00000205726	ITSN1	25000.5822070625	21206.0621437893	21694.621725947	22621.4613853624	28054.5822001249	31565.5754115205
ENSG00000205758	CRYZL1	8850.37689582962	7905.41115536758	8925.54754217368	7806.11271039177	7696.80281607537	6835.93833641472
ENSG00000205927	OLIG2	1753.00934282004	1603.42902674658	2757.79890041593	1753.79965785722	1948.44079629959	1311.21346058647
ENSG00000205929	C21orf62	1372.40951484751	1539.41997009628	1449.66851712822	1249.06041811453	1336.79338755741	1272.64841649221
ENSG00000206102	KRTAP19-8	141.446418781244	187.880170624648	84.4621272676053	86.6357293463198	72.9229556334736	93.867710413958
ENSG00000206104	KRTAP20-3	72.5732683504057	162.095009218644	96.3336970376292	167.336823949213	94.0583304555679	96.9869695180317
ENSG00000206105	KRTAP20-4	39.8897341149882	59.4062781623662	99.3344594617022	61.1257559576848	50.4673491758795	39.7599500901416
ENSG00000206106	KRTAP22-2	104.458325734407	173.988538951273	78.5350322935939	80.5450043811239	168.877518342065	78.1213520986924
ENSG00000206107	KRTAP27-1	122.484848769964	202.819169709757	244.388624535751	187.696792492874	294.583480702115	404.755068545781
ENSG00000212933	KRTAP12-4	119.506532978933	265.116673170682	119.218952623791	136.663653686408	115.150054045912	118.487430734222
ENSG00000212935	KRTAP10-3	259.899642519835	575.833329189606	230.477192055958	236.67802613569	279.228300654926	171.76306824114
ENSG00000212938	KRTAP6-3	228.042783924996	377.931378425968	284.127762053673	194.833307105469	145.852763729007	377.12046143305
ENSG00000215454	KRTAP10-4	1026.01010516912	1041.46540513307	1357.71470102589	888.853097415621	1014.23791340445	1033.44597081524
ENSG00000215455	KRTAP10-1	289.770116975807	323.540479256177	433.135942362695	222.401717022046	209.1806883307	359.311716279746
ENSG00000221837	KRTAP10-9	1052.21220047196	995.146742090138	631.761596216075	882.53285524713	593.44182612809	495.220782349951
ENSG00000221859	KRTAP10-10	654.17520591653	202.34545038697	198.237383858553	202.77009461087	320.035734345634	645.368641739911
ENSG00000221864	KRTAP12-2	442.136852054635	329.461600212474	264.256572613508	452.929899689787	213.020769846422	196.450619548729
ENSG00000222018	FAM243A	188.348631047358	344.403463568627	338.207465041672	260.568066483957	146.484146303124	129.094609953984
ENSG00000231068	KRTAP21-3	44.699701659073	67.1696384980111	75.43766661758	116.328672204496	72.846520331867	113.190491542992
ENSG00000232263	KRTAP25-1	132.465334313016	131.54888695049	87.4316043723399	67.2953527698333	106.517375781899	109.625650623099
ENSG00000240432	KRTAP13-3	314.675463595136	124.660235394701	419.235081047223	215.241109642135	120.903849253659	124.387177011531
ENSG00000241123	KRTAP10-5	343.54266228048	682.697726735779	307.963966815597	211.178399654396	496.084805840187	681.116398765254
ENSG00000241837	ATP5PO	3691.15962094542	2073.96269158516	2773.65982453777	1981.97659252321	2202.09265131512	3198.67985375118
ENSG00000241945	PWP2	2573.35864882627	4308.49392889185	3801.64210265064	3891.55731235329	4266.69216368952	4726.32970062836
ENSG00000242220	TCP10L	1519.01587307652	1374.68317584283	1843.78917966468	1613.4982162678	1539.10202947318	1461.3297081613
ENSG00000243489	KRTAP10-11	369.431748448791	440.292561530977	294.055494228534	567.22740373606	711.981831010455	219.140312068818
ENSG00000243646	IL10RB	2733.44164888481	3800.61172758177	2721.67932645585	2379.72245708151	2487.95568190392	3954.65674168515
ENSG00000243927	MRPS6	2223.99459721101	3078.94570261761	3026.95236185111	4002.18654056882	2770.53487562045	3360.54647112295
ENSG00000244025	KRTAP19-3	312.696636289826	92.9944312447199	124.18396398586	320.275247934106	301.304585851312	232.016379265325
ENSG00000244362	KRTAP19-7	117.515388185442	130.578752416579	262.282427974824	120.343891614384	75.8072590396486	130.337856610865
ENSG00000244624	KRTAP20-1	64.6463996259091	162.106234960542	162.872842866765	125.52975238767	78.6737119803438	64.3074494957878
ENSG00000249209	AP000311	163.894855293111	187.06400307728	681.522072966478	264.64771487736	326.802758425419	352.822792618738
ENSG00000249624	AP000295	1394.23116795802	2129.79224109232	1570.93830053319	2219.92769870478	1302.21576220248	1180.94714903223
ENSG00000265590	AP000275	559.679420264558	432.483608124287	703.665312438909	425.287007133941	644.721778226794	636.625421171613
ENSG00000272804	KRTAP10-7	702.54588428777	372.217108369252	697.500026018837	725.903442820899	363.756970246591	699.957122266767
ENSG00000273590	SMIM11B	3190.83237493664	3558.9477320153	2968.01836516652	3708.2236101552	2778.19869065159	3313.52543149083
ENSG00000274276	CBSL	4541.72379143265	6213.28428129724	4876.89809783496	5072.63083833001	5179.11609540948	6905.14556062982
ENSG00000274391	TPTE	2563.85694188309	4055.31441599262	3605.67672148945	3119.8855572728	3576.2303100693	3641.21109278629
ENSG00000274559	H2BFS	260.920243362509	354.153412086697	245.391192563064	422.239601660212	290.752983380465	408.77276866514
ENSG00000274749	KRTAP7-1	430.188216038277	427.408095442843	257.302747230203	264.207523806981	123.782425077756	426.467973891643
ENSG00000275464	FP565260	3762.49395349896	2555.55407104319	3956.04152518065	3725.37380768286	3191.44400790543	3758.85895666963
ENSG00000275895	U2AF1L5	8743.28655872674	7472.12775576566	6867.01749965041	7680.43828465942	7329.42468020147	6036.42945066422
ENSG00000275993	SIK1B	2444.70253166375	1888.54399437077	2966.38916575081	1924.87992605698	2327.84819581787	1593.45741482517
ENSG00000276076	CRYAA2	1215.78581143167	1614.07429778186	1095.00323513458	1176.69300327451	1143.77664197153	1250.32635341346
ENSG00000276289	KCNE1B	2668.18762305918	2869.39512398553	1707.78641769919	3190.92862614252	2675.66513435485	2622.78643508984
ENSG00000276612	FP565260	281.376572156708	319.131328271749	503.368260801117	271.554771598432	584.596629826868	700.594725068339
ENSG00000277117	FP565260	2766.1583101281	3428.10181696229	2383.31310111015	2652.32858079077	2989.08920255335	1971.69113795671
ENSG00000277277	FAM243B	598.169131429348	432.884954558782	307.91633264131	1078.78558048647	423.04847609702	1015.60294228245
