gene_id	gene_name	control_rep1	control_rep2	control_rep3	treatment_rep1	treatment_rep2	treatment_rep3
ENSG00000175894	TSPEAR	3185.80501322013	2847.01357469617	2865.95937955939	3153.46917693992	2948.26955030032	2923.36767623065
ENSG00000177398	UMODL1	1776.65690091843	1439.17173666237	1571.64699782423	1767.74660584551	1781.45807426548	2130.92348218618
ENSG00000177692	DNAJC28	1387.54803504595	1429.6630964756	1407.91898955655	1462.7203207459	1454.35773283594	1383.92088095606
ENSG00000180509	KCNE1	1806.97978780756	2003.99213516253	1942.67388305959	1774.36291752855	1695.6093437534	1868.6005579372
ENSG00000180530	NRIP1	2477.31254566607	2663.23923170318	2151.05798054747	2005.69149162985	1872.66827686053	2177.31041852946
ENSG00000182093	WRB	843.620906957249	711.207781764722	711.622970485249	828.140083510368	815.262949922342	858.273732580207
ENSG00000182240	BACE2	849.502506025214	1036.42592501174	926.125331888102	701.900291337691	995.847063504054	629.096098357009
ENSG00000182362	YBEY	501.786141637269	524.542784362433	578.03964549896	556.868107881319	540.654836633799	523.996823319218
ENSG00000182591	KRTAP11-1	662.022	662.098	662.037	662.128	662.043	661.982
ENSG00000182670	TTC3	1357.28919577739	1631.50660981619	2049.75013127447	2205.40220439147	1498.10909272993	1651.1370161946
ENSG00000182816	KRTAP13-2	617.022	617.098	617.037	617.128	617.043	616.982
ENSG00000182871	COL18A1	2999.76860235074	3003.69135317698	2391.85222065127	2226.561901036	3136.71221765082	3565.18471853176
ENSG00000183036	PCP4	406.788444573125	415.669099573987	396.784631681747	417.319142998479	399.074660948416	408.552497787973
ENSG00000183067	IGSF5	901.680174132328	941.486799854298	1121.97359939478	950.536697933991	897.548181079894	902.078161888981
ENSG00000183145	RIPPLY3	1818.85284518267	1771.1123102287	1821.97901421713	1753.17802673831	1829.38496487182	1806.59157661763
ENSG00000183255	PTTG1IP	967.936194992789	847.249150341553	967.691954130099	997.177691609357	845.579460595919	888.843047785458
ENSG00000183421	RIPK4	3718.84640350441	3687.76641312361	3725.28851278621	3702.58255227858	3704.45761102893	3699.25883068895
ENSG00000183486	MX2	1053.41963811621	1089.15998146786	1060.06871390257	1114.63002695088	1059.76160712792	1109.26182347372
ENSG00000183527	PSMG1	845.097289545075	804.562697346092	768.354534778183	1067.08956232761	831.446442742007	884.690963482159
ENSG00000183570	PCBP3	384.797266951515	498.101113872539	493.601489198197	556.44422492216	404.836772474491	438.903519566856
ENSG00000183640	KRTAP8-1	306.023	306.098	306.037	306.129	306.043	305.982
ENSG00000183778	B3GALT5	3785.15990946391	3849.94098493823	3238.70417057971	5074.83850130213	3030.86248496498	4658.80291610191
ENSG00000183844	FAM3B	944.793488952516	938.760355492923	1020.48494149181	976.540080106937	1063.01818181863	1040.81927281524
ENSG00000184012	TMPRSS2	486.326142554988	434.446413074747	384.604031407445	434.79127188725	467.746715203639	492.830726451134
ENSG00000184032	KRTAP20-2	134.025	134.1	134.039	134.13	134.044	133.984
ENSG00000184221	OLIG1	1144.14150914791	966.726268152972	781.152347009879	773.833892319947	739.676015917452	575.157400678269
ENSG00000184351	KRTAP19-1	396.022	396.098	396.037	396.128	396.043	395.982
ENSG00000184724	KRTAP6-1	250.024	250.099	250.038	250.13	250.044	249.984
ENSG00000184787	UBE2G2	647.94910086617	813.584903423932	671.321633451072	779.682482622809	831.606656078585	655.66547659464
ENSG00000184900	SUMO3	1145.3068521864	1104.13908720524	959.246444959184	942.625377913152	978.333135085632	1203.86267214208
ENSG00000185272	RBM11	995.959035864428	842.040743667937	955.976356204975	894.826344709262	847.560864185624	801.780554321723
ENSG00000185437	SH3BGR	362.664873248826	281.109140657714	256.705910083462	333.12110523912	329.387426048364	282.481122120068
ENSG00000185658	BRWD1	2619.69765248211	2199.58398475078	2519.6410915027	2182.4150382625	2196.39597464982	2082.22750342023
ENSG00000185808	PIGP	1733.06535943973	1464.81727456456	1469.47871574933	1658.96154418345	1480.37651429024	1381.26131754817
ENSG00000185917	SETD4	1208.75220211837	963.006946778382	1106.9742671408	972.117771558612	1252.8063345998	1091.39926987753
ENSG00000186866	POFUT2	1204.64999264093	1083.86623662461	1393.36199839861	1334.08029270278	1104.91235364527	1173.77481366348
ENSG00000186924	KRTAP22-1	47.906	47.933	47.873	47.93	47.892	47.812
ENSG00000186925	KRTAP19-6	80.082	80.159	80.095	80.185	80.107	80.037
ENSG00000186930	KRTAP6-2	63.431	63.494	63.443	63.511	63.461	63.377
ENSG00000186965	KRTAP19-2	130.025	130.1	130.039	130.13	130.044	129.984
ENSG00000186967	KRTAP19-4	60.573	60.635	60.585	60.644	60.606	60.518
ENSG00000186970	KRTAP15-1	421.022	421.098	421.037	421.128	421.043	420.982
ENSG00000186971	KRTAP13-4	547.022	547.098	547.037	547.128	547.043	546.982
ENSG00000186977	KRTAP19-5	211.025	211.099	211.039	211.13	211.044	210.984
ENSG00000186980	KRTAP23-1	10.466	10.651	10.564	10.589	10.601	10.489
ENSG00000187005	KRTAP21-1	349.022	349.098	349.037	349.128	349.043	348.982
ENSG00000187026	KRTAP21-2	190.025	190.099	190.039	190.13	190.044	189.984
ENSG00000187175	KRTAP12-1	338.022	338.098	338.037	338.128	338.043	337.982
ENSG00000187766	KRTAP10-8	626.022	626.098	626.037	626.128	626.043	625.982
ENSG00000188155	KRTAP10-6	988.022	988.098	988.037	988.128	988.043	987.982
ENSG00000188694	KRTAP24-1	1400.022	1400.098	1400.037	1400.128	1400.043	1399.982
ENSG00000188992	LIPI	691.951113867477	683.018302174528	744.147573178898	801.513618583874	893.368369202339	941.897775046191
ENSG00000189169	KRTAP10-12	94.5398846609915	162.412791463601	173.281526449764	220.239345937911	94.4655232147902	100.358859527509
ENSG00000197381	ADARB1	884.234624379228	1479.8684446663	1654.38335255516	1702.05850992196	1527.14162855862	1254.11117806182
ENSG00000197683	KRTAP26-1	943.022	943.098	943.037	943.128	943.043	942.982
ENSG00000198390	KRTAP13-1	499.022	499.098	499.037	499.128	499.043	498.982
ENSG00000198743	SLC5A3	11326.022	11326.098	11326.037	11326.128	11326.043	11325.982
ENSG00000198862	LTN1	3276.82783638923	3075.0831467666	2820.37906749	3793.84489794083	3800.84875348421	3594.56855414785
ENSG00000205439	KRTAP12-3	160.025	160.099	160.039	160.13	160.044	159.984
ENSG00000205445	KRTAP10-2	268.747494869802	341.277986243106	380.001864549582	483.238549966397	565.885215213747	336.70218554317
ENSG00000205581	HMGN1	688.042783429012	798.330116460655	694.79977364911	713.829954348024	756.753234303117	748.391597936265
ENSG00000205670	SMIM11A	783.812483328759	800.599357037014	844.339344475869	812.765134101184	791.9131189844	862.574045460976
ENSG00000205726	ITSN1	1100.25345894227	1119.00292347473	1212.42187111064	1200.23127553787	882.246367688718	924.890258385238
ENSG00000205758	CRYZL1	683.816929556164	616.40852171296	656.347567280176	652.418070309912	663.45908516227	658.504717511289
ENSG00000205927	OLIG2	1560.20626243323	1678.15434583594	1235.92689305261	1558.6734126623	1786.16202432574	1818.59572098279
ENSG00000205929	C21orf62	736.661972576703	777.884096400778	735.385551775313	724.620699489657	741.55575405283	730.566567363852
ENSG00000206102	KRTAP19-8	68.261	68.328	68.268	68.354	68.287	68.214
ENSG00000206104	KRTAP20-3	30.875	30.859	30.834	30.823	30.818	30.744
ENSG00000206105	KRTAP20-4	12.651	12.662	12.671	12.689	12.768	12.582
ENSG00000206106	KRTAP22-2	45.398	45.398	45.325	45.388	45.357	45.273
ENSG00000206107	KRTAP27-1	432.022	432.098	432.037	432.128	432.043	431.982
ENSG00000212933	KRTAP12-4	197.025	197.099	197.039	197.13	197.044	196.984
ENSG00000212935	KRTAP10-3	721.022	721.098	721.037	721.128	721.043	720.982
ENSG00000212938	KRTAP6-3	386.022	386.098	386.037	386.128	386.043	385.982
ENSG00000215454	KRTAP10-4	1060.83392373583	747.517854470072	660.188085745871	903.293210785304	772.381610205958	815.346236316399
ENSG00000215455	KRTAP10-1	965.022	965.098	965.037	965.128	965.043	964.982
ENSG00000221837	KRTAP10-9	379.014624929317	412.180779208683	439.398505645712	410.274816075405	456.073977948586	535.096552396237
ENSG00000221859	KRTAP10-10	850.022	850.098	850.037	850.128	850.043	849.982
ENSG00000221864	KRTAP12-2	489.022	489.098	489.037	489.128	489.043	488.982
ENSG00000222018	FAM243A	506.022	506.098	506.037	506.128	506.043	505.982
ENSG00000231068	KRTAP21-3	20.884	20.869	20.851	20.831	20.856	20.711
ENSG00000232263	KRTAP25-1	120.025	120.1	120.039	120.13	120.044	119.984
ENSG00000240432	KRTAP13-3	454.022	454.098	454.037	454.128	454.043	453.982
ENSG00000241123	KRTAP10-5	900.022	900.098	900.037	900.128	900.043	899.982
ENSG00000241837	ATP5PO	215.671552966267	338.982672346743	200.427792435001	302.776875325538	435.746871070057	221.740323771215
ENSG00000241945	PWP2	1536.07864912296	1517.43565325495	1466.6871984444	1430.98679768782	986.093229085575	1108.86414161237
ENSG00000242220	TCP10L	836.231087778936	996.28814241661	854.052772746651	834.214521776157	881.631484036521	1097.62353406618
ENSG00000243489	KRTAP10-11	987.022	987.098	987.037	987.128	987.043	986.982
ENSG00000243646	IL10RB	1063.35906150459	1135.4404032609	984.514809793312	893.733262883764	1010.20397500919	1102.07258178934
ENSG00000243927	MRPS6	1277.44865039787	1343.60459713185	1378.29387898599	1536.76161904494	1410.51544368162	1712.5114239793
ENSG00000244025	KRTAP19-3	272.024	272.099	272.038	272.13	272.044	271.983
ENSG00000244362	KRTAP19-7	190.025	190.099	190.039	190.13	190.044	189.984
ENSG00000244624	KRTAP20-1	32.112	32.107	32.083	32.064	32.077	31.999
ENSG00000249209	AP000311	828.022	828.098	828.037	828.128	828.043	827.982
ENSG00000249624	AP000295	1259.86450012918	1181.39614817431	1261.23550245201	1455.9497173359	1639.45675898773	1312.3918725261
ENSG00000265590	AP000275	648.960141753	660.17713221462	657.71303199921	663.56932275773	662.193755850252	660.569014346425
ENSG00000272804	KRTAP10-7	1328.022	1328.098	1328.037	1328.128	1328.043	1327.982
ENSG00000273590	SMIM11B	819.02820884876	807.148048692533	913.853699524507	846.181343030776	800.99499439748	773.098248630045
ENSG00000274276	CBSL	1392.0993286036	1355.07434063927	1326.54097562747	1393.88871637111	1219.11291449913	1198.28641917117
ENSG00000274391	TPTE	1720.36894969878	1628.60827657901	1433.51985042288	1540.56436968428	1551.24077291531	1713.6578716463
ENSG00000274559	H2BFS	210.025	210.099	210.039	210.13	210.044	209.984
ENSG00000274749	KRTAP7-1	471.022	471.098	471.037	471.128	471.043	470.982
ENSG00000275464	FP565260	773.014267669707	892.083580390837	645.848496391582	695.576909180185	926.894228639524	1001.10148130095
ENSG00000275895	U2AF1L5	939.029191172982	1012.77407690714	1005.91812224244	906.212069816949	1126.01937372725	1168.70734951687
ENSG00000275993	SIK1B	1005.46884514529	1005.86951347337	1323.64922890356	1134.85847156812	1580.45791941047	1201.62082908351
ENSG00000276076	CRYAA2	539.320559901683	550.692527544374	543.901884325281	519.281315360494	520.781016220129	578.095771345775
ENSG00000276289	KCNE1B	1489.57526052682	1273.03535581877	1425.269917614	1662.62034261751	1356.65073351175	1344.43075834812
ENSG00000276612	FP565260	1349.022	1349.098	1349.037	1349.128	1349.043	1348.982
ENSG00000277117	FP565260	1244.24179768029	1131.86085414587	1456.21393332395	1549.89979185997	1126.4017500228	1382.5695152427
ENSG00000277277	FAM243B	1458.022	1458.098	1458.037	1458.128	1458.043	1457.982
ENSG00000278961	SMIM34B	940.880149660693	1003.54258236021	972.307812392053	932.450256775954	945.918166055905	1029.32505179272
ENSG00000279493	FP565260	263.024	263.099	263.038	263.13	263.044	262.983
ENSG00000280071	GATD3B	418.176525392637	379.071099870502	395.893388857521	335.280338178709	405.271845911151	421.707049667875
ENSG00000280433	FP565260	3519.55639466664	3523.12240673953	3479.03283138689	3483.02995573115	3462.20099078299	3549.09264745567
ENSG00000285815	WRB-SH3BGR	1437.56686427094	1256.87993464156	1392.65041308475	1452.40547838448	1484.77727599563	1301.39907457695
