gene_id	gene_name	control_rep1	control_rep2	control_rep3	treatment_rep1	treatment_rep2	treatment_rep3
ENSG00000160179	ABCG1	5205.34760979566	4947.85547550885	4698.3121007356	5154.53767683683	5569.809194591	4627.14568048694
ENSG00000160180	TFF3	3283.77388533842	3587.1494432998	2208.19388739655	3172.48732723285	3193.74328321032	3962.26459723649
ENSG00000160181	TFF2	2384.60508971903	2700.9832648345	1802.75087119495	2301.12614531795	1710.65379737898	2010.5364191222
ENSG00000160182	TFF1	764.195441822429	557.187532683421	1236.6100749261	755.73270091348	486.923835092185	489.262508667079
ENSG00000160183	TMPRSS3	4978.37559659411	4154.02973376223	3924.12491020394	3546.7434418452	3650.23293478504	4323.86584291425
ENSG00000160185	UBASH3A	4352.47404170143	4973.15196601782	4995.83745418791	5733.60008772532	4092.17492868598	5060.83741191921
ENSG00000160188	RSPH1	1554.92126957725	1445.06805657006	1114.14652104115	1128.21856423122	1438.38510120494	728.969910159823
ENSG00000160190	SLC37A1	6039.69693570153	5971.83156028288	5362.38645343144	5160.75444389826	6097.45238294334	6823.52026229165
ENSG00000160191	PDE9A	16841.7785453265	14194.8813070445	15156.1978104012	12631.1265748426	15075.4337154977	15830.0473768728
ENSG00000160193	WDR4	3847.45123760628	3579.96511965121	3749.99336409883	4203.6678169298	2911.08220385678	3346.18490232413
ENSG00000160194	NDUFV3	2432.52173052278	2046.89897935783	2035.36278915833	1185.81744593686	1963.17353536332	1240.74059704584
ENSG00000160199	PKNOX1	6654.5750451446	6251.097615053	6352.37519610777	6616.8005257108	6517.2586771791	6409.16982833672
ENSG00000160200	CBS	9746.32053307431	8467.59848126678	8203.08025661841	9496.33137878734	9786.37798765064	11148.6875139098
ENSG00000160201	U2AF1	5637.88521842005	5634.68022691184	5455.68132249967	6453.66375290426	5544.02548843957	6150.8307226733
ENSG00000160202	CRYAA	2765.12733448487	3210.28197617102	2672.92889000718	3832.11025421836	2843.56366349579	2293.98627900906
ENSG00000160207	HSF2BP	947.98210019324	1369.6580406456	726.979430764149	807.953585467571	789.860220794645	916.043163998442
ENSG00000160208	RRP1B	1027.37523765883	1075.07309958971	1425.12451384771	653.847117967044	806.916995911187	634.64793486094
ENSG00000160209	PDXK	13038.6244864252	11905.9936654303	10052.3271160582	12137.2209195276	11372.8581742807	10521.0469440145
ENSG00000160213	CSTB	2253.59837301408	1446.94867084459	1396.50656903171	1593.81614145086	1775.29614511693	1993.73141739991
ENSG00000160214	RRP1	2600.7553826442	2811.21467947535	4605.42182663294	3559.4872593857	2972.98420125323	4333.02434299569
ENSG00000160216	AGPAT3	9711.37326249174	9355.23306018912	9386.68204251981	10654.2991230708	10298.5432902409	10194.0900375392
ENSG00000160218	TRAPPC10	6982.1691265503	7258.07601551297	7657.07649427202	7497.80027531454	6898.53203781331	7680.32193667618
ENSG00000160221	GATD3A	6802.50845950936	6391.74240644472	8205.18689872875	9355.79918517253	7806.05930461018	8203.79959524618
ENSG00000160223	ICOSLG	3845.3988864789	2236.94496418767	2351.91348118825	2469.41578754533	2438.54360131586	2785.56866685941
ENSG00000160224	AIRE	3523.09077521025	1301.80923609475	1583.38929800677	2104.71515102788	2390.49680793796	2231.19935189891
ENSG00000160226	CFAP410	3204.44405051271	3012.04180993352	3393.10400384029	3577.7371875432	3561.54929441529	3689.48931279133
ENSG00000160233	LRRC3	218.344652303985	355.25549488066	282.670073112704	432.201099340778	278.263317925893	524.348500006704
ENSG00000160255	ITGB2	12156.2311596532	12611.3610083751	15734.8852377901	16380.4626869046	13953.0166418687	14180.4962124673
ENSG00000160256	FAM207A	2596.62979172953	1890.69269499572	3073.05852706875	4236.659858675	3507.23139300098	2777.44885919326
ENSG00000160282	FTCD	9343.6690500215	9511.96553310533	10200.810935397	8647.76055487588	7335.68453863165	8860.94371586224
ENSG00000160284	SPATC1L	834.747902198266	738.526600453074	733.892486802597	1135.25428910815	954.309078290932	736.052859247479
ENSG00000160285	LSS	8206.87130779525	10386.3812348393	13258.2620912606	9063.46324331197	8708.77691433877	11405.3494400961
ENSG00000160294	MCM3AP	14702.573334062	9633.59448562429	18907.0403062884	13453.1297423432	13637.7975561048	9265.81739720192
ENSG00000160298	C21orf58	4486.58166280139	4181.24935789488	3600.79375930624	5283.04029937531	3949.04475734131	4004.38319107315
ENSG00000160299	PCNT	4107.49260513833	4921.07350092869	3714.93689082094	4988.12286851707	4273.1629132181	4293.63166260301
ENSG00000160305	DIP2A	5516.8891099318	3896.74953263644	4350.33497038692	5445.47462359014	5385.90308348328	5639.91704677912
ENSG00000160307	S100B	1247.49405162951	1491.2181044686	2029.11382142503	1238.95976714697	1475.52182986469	1442.77939722211
ENSG00000160310	PRMT2	8192.34821048077	8719.40623231691	7731.14131330729	8264.11031523963	7116.85543439682	6604.99538844192
ENSG00000166265	CYYR1	796.458727322676	1337.19116150871	1496.37918715441	946.841826356947	668.891277524043	577.87275785278
ENSG00000166351	POTED	641.446627915927	1057.47801239363	742.891648762168	632.014369993464	767.564768586712	691.632115388729
ENSG00000166979	EVA1C	7884.66508217404	7394.09717396101	6713.24340164992	8327.45096357536	8280.93613157069	7288.2532580431
ENSG00000170262	MRAP	2677.47930934728	1942.47882992697	2007.62313351222	2190.20088428801	1924.94892277013	1983.56716144094
ENSG00000171189	GRIK1	3552.51991492328	4025.93444261622	2929.61873050697	3023.67628956977	3029.77580640072	3006.75483678958
ENSG00000171587	DSCAM	944.790536791951	841.413456984651	1132.74967188441	1112.52925690417	1045.4582931281	726.54944969043
ENSG00000173276	ZBTB21	4559.53657733403	4078.4357558059	3149.22348674936	4089.45041778431	3655.35294568506	3562.2020478663
ENSG00000173638	SLC19A1	6113.63853334728	6956.6706262572	6992.81379460927	5149.31913831436	8464.09476186311	6948.86775681489
ENSG00000175894	TSPEAR	1993.01408151239	1222.75185965936	1510.29170667272	1603.68606340903	1507.38979564707	1250.1717814068
ENSG00000177398	UMODL1	7093.25367052241	7789.10922848463	7627.72000645494	5205.36029894077	6459.89681184583	6760.33958037489
ENSG00000177692	DNAJC28	1924.99849767885	2132.88098815511	1906.94584754331	2230.00735811596	1859.27411975411	1871.80292613219
ENSG00000180509	KCNE1	3307.07800688732	4070.34217625718	4099.5571587368	4255.53025842239	4140.90472739937	3042.14330345014
ENSG00000180530	NRIP1	4464.26418532512	4002.67649892129	4522.67848004385	3888.70515707355	3728.78509598429	4494.56338793665
ENSG00000182093	WRB	14117.2054233838	14767.8408340042	15557.0572666729	13357.0341913827	12971.2213805216	13626.1281946614
ENSG00000182240	BACE2	9807.41126537917	9248.57208237401	7880.85797960203	13622.3218506412	7331.93911174649	11430.9599697587
ENSG00000182362	YBEY	4144.51778835356	4654.92625498052	5224.32139969561	4466.42522399431	3738.2393387794	4245.2723149269
ENSG00000182591	KRTAP11-1	384.33616750502	421.173341251734	419.171664378153	475.623880647098	550.178251124614	369.068479928899
ENSG00000182670	TTC3	21919.2520106492	21258.7689159718	17085.0332475644	13510.960579097	21822.7779040394	16500.8912074122
ENSG00000182816	KRTAP13-2	979.134317602894	477.603224756272	427.802897815105	726.347385585219	561.506704351686	282.072732372317
ENSG00000182871	COL18A1	2754.97979428042	2142.67931816446	3788.63149222168	3176.31373669167	3375.28518828656	3110.53186222946
ENSG00000183036	PCP4	2487.64981202574	2230.76372294388	2706.5819392589	3200.31477495047	1836.56186575476	2217.26196740184
ENSG00000183067	IGSF5	1546.20912176229	1872.2515756959	1796.72241027317	915.339325668814	1146.93208406516	2475.87663346396
ENSG00000183145	RIPPLY3	990.087461154923	850.603040481556	922.533122092725	1267.24637106301	1591.02720798742	915.778345531906
ENSG00000183255	PTTG1IP	4538.36481287243	5514.99245784482	3916.88906905925	4074.4790264868	4495.3986390901	4081.63860046648
ENSG00000183421	RIPK4	557.347419623462	1161.92059320659	1083.17367242625	1472.32488503437	1247.05144179265	785.60142211382
ENSG00000183486	MX2	7671.80571167769	6708.82803520117	7295.84980122104	8046.11161955966	7283.74646810721	7790.27090977717
ENSG00000183527	PSMG1	2404.48801575613	2433.21502674208	2559.02659532796	30126.3658720565	17038.4475784145	28893.4536790703
ENSG00000183570	PCBP3	20812.0937082007	17887.6354288936	17467.3333471399	17445.546719126	20608.6402340395	19259.163672499
ENSG00000183640	KRTAP8-1	634.017641638986	618.448488783574	615.575521225115	1254.0011491763	907.137654144854	546.895154608237
ENSG00000183778	B3GALT5	2527.04670952294	1993.64025901757	3102.41034954992	2455.51430481652	3309.64529102776	2566.78324209895
ENSG00000183844	FAM3B	3036.15330318803	2983.77486797951	3249.97335450446	3321.40681070513	4068.95131568492	3045.124353324
ENSG00000184012	TMPRSS2	14080.6313889746	12331.2090113254	14897.156262148	13000.5881249374	11132.312554783	10041.6019138038
ENSG00000184032	KRTAP20-2	797.520797606381	972.116940411543	1935.69596074496	1473.86852758428	1905.44912687994	1915.06120913272
ENSG00000184221	OLIG1	1856.24761139424	2313.51148902104	1348.80856666815	1684.30452744862	2538.73802751001	1716.58583773856
ENSG00000184351	KRTAP19-1	1138.28790040357	443.58523505984	660.832352695616	844.330152340735	650.52127011742	546.556569279421
ENSG00000184724	KRTAP6-1	627.323543383367	543.898923090596	609.069335713385	1378.5143146538	599.561378993823	401.641713896655
ENSG00000184787	UBE2G2	9065.79001222241	7240.98861456208	9284.12011183658	7771.64184425937	9617.24928888276	8888.53059630847
ENSG00000184900	SUMO3	3037.172043542	3523.47810009204	2613.08159698856	4085.92635078694	2956.90058887416	2833.80333953486
ENSG00000185272	RBM11	4795.62804169221	3694.01833399443	3594.36203526583	4532.81520683925	2557.55312083461	2594.97028138186
ENSG00000185437	SH3BGR	8164.30593483716	10143.7489386273	9831.43336912346	10758.6347217934	9290.76729703959	9509.08007985385
ENSG00000185658	BRWD1	10881.1370279022	8948.13023582809	7983.18330709692	9857.21399058304	7313.97576026419	8568.08620067301
ENSG00000185808	PIGP	5180.06703481935	4318.16044104494	3615.73569680855	4286.46233637311	3540.67043418779	4843.58993387201
ENSG00000185917	SETD4	8035.41738050069	8549.38128396344	8368.55510352145	9502.33396924823	9133.50810594381	8420.68271478704
ENSG00000186866	POFUT2	7569.94803924873	8338.61912395635	7354.48456375692	7271.36080162292	8133.87381369777	6550.4272215883
ENSG00000186924	KRTAP22-1	1721.89430353636	4209.5273767331	1885.1324742192	1918.39433425703	3083.94427451235	1866.66169732252
ENSG00000186925	KRTAP19-6	1711.92130932243	1258.5939529474	2788.68851298782	2838.11472324819	1372.39393814987	822.380380504102
ENSG00000186930	KRTAP6-2	1538.57953547885	1999.55083977689	1493.6129342999	3402.24457889822	979.930073406536	1971.4805492773
ENSG00000186965	KRTAP19-2	911.407305996145	1184.98022589835	884.844755698782	900.904989811525	777.084082007421	978.414023584862
ENSG00000186967	KRTAP19-4	1419.35124908365	2075.12461713997	1024.08964191366	3525.17606122303	2033.87657414756	3428.78314239134
ENSG00000186970	KRTAP15-1	1109.3304868336	1082.1585858563	321.514124516747	1097.15203951783	421.997012732828	423.99947398332
ENSG00000186971	KRTAP13-4	607.436448023009	296.291334475714	738.253300172615	1004.13923955637	485.168096187201	583.313410769056
ENSG00000186977	KRTAP19-5	759.774947115625	590.684121426616	587.989992016627	751.250952713844	431.476637938529	1459.3784528555
ENSG00000186980	KRTAP23-1	6216.44928804791	5960.26626076064	3951.03645130319	4015.89210959565	3875.80600914845	6700.48950663568
ENSG00000187005	KRTAP21-1	1198.36592861359	701.381390576018	698.105980406071	592.574025846546	572.676524356211	345.246670535563
ENSG00000187026	KRTAP21-2	966.020153241535	626.121093383061	1567.11641469789	477.564903842896	1156.98454875972	1550.22653412282
ENSG00000187175	KRTAP12-1	360.897688638105	590.089528271566	881.005791123746	598.254950538565	344.931604816008	1161.87082174803
ENSG00000187766	KRTAP10-8	976.193076766501	570.316950101759	473.908849459015	385.488295204598	466.516881884723	937.417172177027
ENSG00000188155	KRTAP10-6	653.95289593639	509.869847618412	381.069799196013	433.50004070248	624.559639705839	252.20425641713
ENSG00000188694	KRTAP24-1	492.936564611385	801.539278061212	239.307332209876	812.685755860638	352.967193404867	315.559968213709
ENSG00000188992	LIPI	2617.64180153807	2428.06395054908	2055.60571459105	2736.04174127122	1635.84100514984	1878.48838435928
ENSG00000189169	KRTAP10-12	2973.98720481278	1996.15173010322	4075.31100050932	3089.45298191094	5689.69309379762	2590.0526874157
ENSG00000197381	ADARB1	20850.733363497	11168.1820970192	11139.7436520963	11615.4089354927	11079.8997789381	16283.3203918193
ENSG00000197683	KRTAP26-1	352.357651288217	387.032196796561	255.99065473707	348.538311119832	379.175362202302	253.174217250843
ENSG00000198390	KRTAP13-1	784.60277663035	458.78961410448	406.891699793596	1036.2284928618	1001.3602779167	603.653628160538
ENSG00000198743	SLC5A3	534.338314983993	312.764722158019	207.467638048833	528.60127237298	306.399087917904	684.176571070134
ENSG00000198862	LTN1	3373.60736662288	3759.66176271097	3598.56474504775	4028.67324450172	2451.30321289417	2550.20903754435
ENSG00000205439	KRTAP12-3	893.01182332132	693.882926807365	775.366642621296	1055.11721531637	853.458506390667	1025.05898147388
ENSG00000205445	KRTAP10-2	2053.47062221022	3022.60567396195	1285.40968699131	1876.59565694892	1483.57420217334	1355.14762740467
ENSG00000205581	HMGN1	13854.8764197523	11137.8950038616	12422.1752161005	10849.0421020833	11661.7754769425	13548.6580419429
ENSG00000205670	SMIM11A	3937.61141564969	2529.79464691775	3269.32812000055	3541.05794641959	2821.66812188853	2333.28282698298
ENSG00000205726	ITSN1	27181.4157933664	22637.8963104765	22955.6571887423	23745.94784338	30254.3659505155	33244.0472084479
ENSG00000205758	CRYZL1	15761.8501761862	13823.6897027631	15470.2023392181	13422.3063666316	13596.2170410712	11792.931997552
ENSG00000205927	OLIG2	1273.36666350172	1143.59716925931	1949.60906875377	1229.97455374489	1403.84370299056	922.615767701723
ENSG00000205929	C21orf62	2160.68698618262	2379.68425488515	2221.22493525026	1898.62188396023	2087.53960328526	1940.86266399953
ENSG00000206102	KRTAP19-8	2416.88931493212	3152.09890800602	1404.5671854268	1429.25178002414	1235.92286529044	1553.67171254946
ENSG00000206104	KRTAP20-3	2747.0008357253	6024.28955783651	3548.75513712103	6115.33892758524	3531.35740316681	3556.09805266513
ENSG00000206105	KRTAP20-4	3673.32730872919	5371.36809920262	8902.54373459344	5434.62559230313	4609.68531273059	3546.68440164889
ENSG00000206106	KRTAP22-2	2687.17385683376	4394.68176128377	1966.21872930497	2000.49843010479	4309.10267390453	1946.70742202164
ENSG00000206107	KRTAP27-1	330.77975770252	537.798566219545	642.322652789495	489.395876701746	789.091277217218	1058.83205030825
ENSG00000212933	KRTAP12-4	707.619403902063	1541.34270973215	687.019533608544	781.282351230566	676.292437652041	679.608179000967
ENSG00000212935	KRTAP10-3	420.563459369412	914.906551508761	362.968975330306	369.769165594019	448.174957857012	269.236460158126
ENSG00000212938	KRTAP6-3	689.228363833874	1121.53761560738	835.749595571439	568.534613102668	437.243909940553	1104.09166778764
ENSG00000215454	KRTAP10-4	1448.27788273726	1443.44152104397	1865.19601005658	1211.37093956371	1420.04595824183	1413.07842309127
ENSG00000215455	KRTAP10-1	350.344472779773	384.082379654377	509.661226309981	259.613164155844	250.856616742934	420.815067149468
ENSG00000221837	KRTAP10-9	2798.68783709767	2598.91656898616	1635.385137513	2266.36007072092	1565.63881044897	1275.93402117596
ENSG00000221859	KRTAP10-10	897.926927899824	272.70584419276	264.81840818999	268.718595073241	435.720193744472	858.090321863688
ENSG00000221864	KRTAP12-2	1054.85850965944	771.785090522944	613.591014124473	1043.31484643697	504.10585848955	454.013876724721
ENSG00000222018	FAM243A	434.270018998268	779.684633923831	758.920468216899	580.050052532483	335.004239362351	288.325940761012
ENSG00000231068	KRTAP21-3	2503.4052141438	3693.63199950105	4111.785698156	6290.1383735438	4046.66858966104	6140.65505755567
ENSG00000232263	KRTAP25-1	1287.41643901857	1255.33047879222	826.991327554165	631.464274303695	1026.83240952849	1032.06540983586
ENSG00000240432	KRTAP13-3	808.629992971918	314.535010191597	1048.48030940497	534.021924820317	308.169314111284	309.628411691323
ENSG00000241123	KRTAP10-5	445.354121344309	868.975116965381	388.544173545591	264.314624703648	637.885930456385	855.311603244499
ENSG00000241837	ATP5PO	15064.494371833	8310.87514589089	11016.9309181445	7809.75041249376	8914.34872924978	12645.6377456431
ENSG00000241945	PWP2	2239.00939939102	3680.74024013078	3219.15971676899	3269.08287060473	3682.215550792	3983.43597370127
ENSG00000242220	TCP10L	1933.4806580148	1718.04376397246	2284.0440675712	1982.86391715661	1943.15403829151	1801.78912586372
ENSG00000243489	KRTAP10-11	436.70339521883	511.031636126789	338.296378298908	647.375795479548	834.802157815081	250.930156340503
ENSG00000243646	IL10RB	3091.79060070813	4220.92712860493	2996.0766273855	2598.80368906577	2791.29157018114	4332.98601062627
ENSG00000243927	MRPS6	1798.05377494351	2444.13428764089	2381.71741053207	3124.01546994237	2221.74836170967	2631.82544864196
ENSG00000244025	KRTAP19-3	1341.10236812244	391.606370049342	518.346219516071	1326.19991688867	1281.76013579463	963.908019135862
ENSG00000244362	KRTAP19-7	721.4580885342	787.123660704625	1567.11641469789	713.324793068545	461.625148431977	775.113267061409
ENSG00000244624	KRTAP20-1	2351.73276769561	5790.25155743832	5766.44297632385	4408.97057525676	2838.8050439816	2266.12124074669
ENSG00000249209	AP000311	230.940512224232	258.808843749124	934.610007121589	360.039253359137	456.754480301576	481.581355799264
ENSG00000249624	AP000295	1203.48768947848	1805.08721727388	1319.71967167839	1850.08889166883	1114.94157908129	987.45100348657
ENSG00000265590	AP000275	991.142215852938	752.004385484647	1212.77008645705	727.152751565049	1132.48191674781	1092.09103356002
ENSG00000272804	KRTAP10-7	617.237014442819	321.090668299959	596.399393570507	615.748020895522	316.993889611903	595.699085452268
ENSG00000273590	SMIM11B	4503.38563520471	4931.86117492403	4076.78144082759	5052.98447005928	3889.20423041635	4530.05719039015
ENSG00000274276	CBSL	4032.38845101256	5416.47762340509	4214.06297753056	4348.32304878624	4560.99492138828	5938.71808919716
ENSG00000274391	TPTE	1872.0224847024	2907.3404358795	2562.23969444332	2199.39298749252	2590.03152674812	2575.38022964113
ENSG00000274559	H2BFS	1449.33937742411	1931.55835088704	1326.59081228702	2264.47838960947	1601.9494047577	2199.49258302512
ENSG00000274749	KRTAP7-1	1065.57053819408	1039.49049703473	620.274339149894	631.852598261295	304.119998887988	1023.26553259945
ENSG00000275464	FP565260	5337.94971078917	3559.90023108249	5462.29568766567	5102.88081055053	4491.05315721587	5165.74454394863
ENSG00000275895	U2AF1L5	9938.75443896356	8339.79973091732	7596.98202943377	8429.27363116415	8263.98334069274	6646.84582871563
ENSG00000275993	SIK1B	2360.02291292694	1790.0756651275	2786.9810803806	1794.07560550474	2228.98502941996	1490.0776030051
ENSG00000276076	CRYAA2	2617.22020637691	3411.62117245231	2294.11029154886	2445.64414736143	2442.23086714714	2607.26279404749
ENSG00000276289	KCNE1B	2184.30546169196	2306.4362092556	1360.64947571566	2522.09242039573	2172.65647811857	2079.87944851264
ENSG00000276612	FP565260	243.361341651565	271.011163896304	423.706553820334	226.760807671506	501.513077944826	586.96032678455
ENSG00000277117	FP565260	2454.0202988544	2986.13141581831	2057.77514128216	2271.82746041069	2630.2818838291	1694.40893125863
